PassengerId,Survived,Sex,Age,SibSp,Parch,Fare,Cabin,Embarked_C,Embarked_S,Embarked_Q,Pclass_1,Pclass_2,Pclass_3,with_p
832,1,0,0.83,1,1,18.75,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
833,0,0,25.14061972,0,0,7.2292,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0
834,0,0,23,0,0,7.8542,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
835,0,0,18,0,0,8.3,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
836,1,1,39,1,1,83.1583,E,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2
837,0,0,21,0,0,8.6625,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
838,0,0,25.14061972,0,0,8.05,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
839,1,0,32,0,0,56.4958,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
840,1,0,38.23344086,0,0,29.7,C,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0
841,0,0,20,0,0,7.925,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
842,0,0,16,0,0,10.5,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0
843,1,1,30,0,0,31,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0
844,0,0,34.5,0,0,6.4375,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0
845,0,0,17,0,0,8.6625,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
846,0,0,42,0,0,7.55,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
847,0,0,25.14061972,8,2,69.55,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,10
848,0,0,35,0,0,7.8958,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0
849,0,0,28,0,1,33,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1
850,1,1,38.23344086,1,0,89.1042,C,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1
851,0,0,4,4,2,31.275,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6
852,0,0,74,0,0,7.775,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
853,0,1,9,1,1,15.2458,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2
854,1,1,16,0,1,39.4,D,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,1
855,0,1,44,1,0,26,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1
856,1,1,18,0,1,9.35,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1
857,1,1,45,1,1,164.8667,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,2
858,1,0,51,0,0,26.55,E,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0
859,1,1,24,0,3,19.2583,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,3
860,0,0,25.14061972,0,0,7.2292,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0
861,0,0,41,2,0,14.1083,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2
862,0,0,21,1,0,11.5,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1
863,1,1,48,0,0,25.9292,D,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0
864,0,1,25.14061972,8,2,69.55,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,10
865,0,0,24,0,0,13,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0
866,1,1,42,0,0,13,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0
867,1,1,27,1,0,13.8583,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1
868,0,0,31,0,0,50.4958,A,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0
869,0,0,25.14061972,0,0,9.5,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
870,1,0,4,1,1,11.1333,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2
871,0,0,26,0,0,7.8958,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
872,1,1,47,1,1,52.5542,D,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,2
873,0,0,33,0,0,5,B,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0
874,0,0,47,0,0,9,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
875,1,1,28,1,0,24,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1
876,1,1,15,0,0,7.225,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0
877,0,0,20,0,0,9.8458,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
878,0,0,19,0,0,7.8958,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
879,0,0,25.14061972,0,0,7.8958,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
880,1,1,56,0,1,83.1583,C,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1
881,1,1,25,0,1,26,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1
882,0,0,33,0,0,7.8958,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
883,0,1,22,0,0,10.5167,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
884,0,0,28,0,0,10.5,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0
885,0,0,25,0,0,7.05,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
886,0,1,39,0,5,29.125,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,5
887,0,0,27,0,0,13,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0
888,1,1,19,0,0,30,B,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0
889,0,1,25.14061972,1,2,23.45,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,3
890,1,0,26,0,0,30,C,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0
891,0,0,32,0,0,7.75,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0
